productName,rating,reviewText
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,3rd class front camera 32 mp front camera n looks like 2mp front camera disappointed kind front camera need refund
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,lets begin obvious phones quality doesnt meet claims madecons1 camera quality picture quality awful worse 8mp camera pixelization obvious definitely 64mp camera believe claims samsung might make quad camera use macro camera reminds decade vga cameras common2 battery samsung may claim battery last two days didnt last long netflix prime video heavy games used makes two biggest features useless3 amazons policy case dont like phone amazon made sure stuck switch 10 day return policy 10 day replacement policy dowright wrong hold onto shutters physical mobile stores days yet request replacement inspection phone buyers site understand fact replacement occur almost 10th day purchase still keeps uneasepros1 display screen quality good adjustment options warm light cold light2 performance streaming videos playing heavy games smooth first 4 days samsung known fast deterioration performance keep eyes ears open3 sound speaker quality okay upto mark noisy place fail hear crispness boom
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,using 3 days 6000 mah battery name work 1125 days moderate usage64mp camera doesnt support zoom camera doesnt support 60fps video recordingbuild quality good plastic back lots figure prints minutes handling look new secondsface unlock slowheat issue charging heavy usagefull charge takes 3 hrswould recommend buy looking good camera phonego brands like oppo redmi giving much better quality
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,phone wrapped dust although seal packed still many dust screen back side shows security concerns amazon samsung seller must draw attention dust reached seal packed box im lacking trust amazonsamsung seller either phone used components might replaced brand new phonethere exists dusts built factory shows playing customer productphone nice large battery backup 2 days 64 display big camera perfect 6gb ram enough daily usage things good heating issuehowever concern dust came brand newso could give 5 starbut 1 enoughbeware amazonsamsung seller
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,software working sounds media cant attend calls every 5 mints phone gone switched even though retraining option
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1, camera front worst mark waste money 
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,3rd class front camera 32 mp front camera n looks like 2mp front camera disappointed kind front camera need refund
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,lets begin obvious phones quality doesnt meet claims madecons1 camera quality picture quality awful worse 8mp camera pixelization obvious definitely 64mp camera believe claims samsung might make quad camera use macro camera reminds decade vga cameras common2 battery samsung may claim battery last two days didnt last long netflix prime video heavy games used makes two biggest features useless3 amazons policy case dont like phone amazon made sure stuck switch 10 day return policy 10 day replacement policy dowright wrong hold onto shutters physical mobile stores days yet request replacement inspection phone buyers site understand fact replacement occur almost 10th day purchase still keeps uneasepros1 display screen quality good adjustment options warm light cold light2 performance streaming videos playing heavy games smooth first 4 days samsung known fast deterioration performance keep eyes ears open3 sound speaker quality okay upto mark noisy place fail hear crispness boom
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,using 3 days 6000 mah battery name work 1125 days moderate usage64mp camera doesnt support zoom camera doesnt support 60fps video recordingbuild quality good plastic back lots figure prints minutes handling look new secondsface unlock slowheat issue charging heavy usagefull charge takes 3 hrswould recommend buy looking good camera phonego brands like oppo redmi giving much better quality
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,phone wrapped dust although seal packed still many dust screen back side shows security concerns amazon samsung seller must draw attention dust reached seal packed box im lacking trust amazonsamsung seller either phone used components might replaced brand new phonethere exists dusts built factory shows playing customer productphone nice large battery backup 2 days 64 display big camera perfect 6gb ram enough daily usage things good heating issuehowever concern dust came brand newso could give 5 starbut 1 enoughbeware amazonsamsung seller
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,software working sounds media cant attend calls every 5 mints phone gone switched even though retraining option
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1, camera front worst mark waste money 
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,purchased phone seeing 64 mp camera usage m31 worst phone camera quality front camera 8 back camera 16 mp return option replacementgood game playing samsung amazon please dont buy mobile dont waste money heating problem charging etc really frustrated phone quality lost money buying phone
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1, average
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1, phone slow opinion west ur money
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,satisfied qualitydisplay quality adequatebody made plastic like materiali using mi like 6 plus pro 7 plus profor change purchased product quality mark comparing old redmi note seriesthe sound quality worstwhile making call full volume clear day purchasei planning go back mi againworst phone pls dont buynot value money
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1, purchased soon launched one worst decision made selfie camera blurry clicks yellow pictures phone lags playback video sudden video disappear sound continues play back camera isnt great hyped low quality body phone like plastic low quality material overall dissatisfied product amazon agreed post diagnosis saying faulty piece give refund
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,one worst mobile one worst brand better purchase brand except samsung1 heating issue2 second sim works 3g3 even 6gb ram works like 2gb ram phonewhen called amazon customer care said go service center telling check appits fing phone please please please dont waste moneyand last ever purchase amazon
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,bought mobile last friday working 6th day unable receive calls unexpectedly received call getting sound cant opposite person voice voice try call someone automatically network getting disconnected reconnecting automatically minutes expect might software issue gone lot reviews maximum number people buyed mobile facing issueunable replace mobile also showing option
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,worst mobile got samsung m31 taking time charging 100 almost 4 hours charging 20 hours battery ill train 0 waste time compare fast charging mobile camera worst
"Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 128GB Storage)",1,samsungi didnt expect youplastic body ok use covercorning gorella glass 3 ok use tempered protectioneven 3 hr charging time ok charge nightbut overheating deal price range companies providing super fast cool processor like snapdragon 730g fooling customers
