productName,rating,reviewText
"Redmi 8A Dual (Midnight Grey, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",1, defective product shipped reported within hours receipt one showed inspection despite several follow ups replaced refunded horrible experience
"Redmi 8A Dual (Midnight Grey, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",1, headphone jack working despite customer care approved replacement delivery boy listening themhe standing door calling official replacing phone feel much harassed please somebody intervene
"Redmi 8A Dual (Midnight Grey, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",1,buying must know difference 7k mobile 10k 15k mobiles reason choosing title earlier used pro version model reviewing model 3 days usage1 ear speaker quality outdoors poor keep headphones handy 2sensors working properly reason choose title sensor quality based price 3app search option available must patient search required app urgent need swipe mobile choose required app change launcher default launcher capable basic function rest functions good
"Redmi 8A Dual (Midnight Grey, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",1,worst phone ever dont buy ths phoneheating issue bottom side touch screen touch button well ghost touch activates within 12 minutes use app properlyinitially thought may due kind virus even company reset issue also see screen flickering easily
"Redmi 8A Dual (Midnight Grey, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",1,4th mi phone 3 years earlier ones goodbut extra battery made phone heavier hence lost charm looks like chinese phone earlier ones good phone apart brandnot recommendedwould love return gift family
"Redmi 8A Dual (Midnight Grey, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",1, defective product shipped reported within hours receipt one showed inspection despite several follow ups replaced refunded horrible experience
"Redmi 8A Dual (Midnight Grey, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",1, headphone jack working despite customer care approved replacement delivery boy listening themhe standing door calling official replacing phone feel much harassed please somebody intervene
"Redmi 8A Dual (Midnight Grey, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",1,buying must know difference 7k mobile 10k 15k mobiles reason choosing title earlier used pro version model reviewing model 3 days usage1 ear speaker quality outdoors poor keep headphones handy 2sensors working properly reason choose title sensor quality based price 3app search option available must patient search required app urgent need swipe mobile choose required app change launcher default launcher capable basic function rest functions good
"Redmi 8A Dual (Midnight Grey, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",1,worst phone ever dont buy ths phoneheating issue bottom side touch screen touch button well ghost touch activates within 12 minutes use app properlyinitially thought may due kind virus even company reset issue also see screen flickering easily
"Redmi 8A Dual (Midnight Grey, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",1,4th mi phone 3 years earlier ones goodbut extra battery made phone heavier hence lost charm looks like chinese phone earlier ones good phone apart brandnot recommendedwould love return gift family
"Redmi 8A Dual (Midnight Grey, 2GB RAM, 32GB Storage) – Dual Cameras & 5,000 mAH Battery",1,highly unsatisfied product performance issue phone touch speed well processor slowit worth money sound quality also lowthe battery also gets drained early though 5000 mahwe mailed return request taken actioni need return phone want new phone soon possible
