productName,rating,reviewText
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,I can hardly hear anyone who calls me. I have tried to contact the seller twice and never responded back!
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,I was switching phones because the one I was using had a battery that was starting to die. However this one does just as quickly and got so hot it almost hurt to hold it.
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,Phone broke 4 days after we bought it. I wouldn't buy from this seller again. Phone just keep going on and off.
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,Do not buy this product from this company. This phone has known connectivity issues and is still sold to the consumer. We’ve heard nothing from the company regarding rectifying their wrong.
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,This phone was purchased for my grandson and after only one week the charger end broke. I tried charging it with my IPhone charger and it wouldn’t charge. The phone quit charging even before the charger end broke. How do I return this for a refund?
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,Bought this for my son because his phone would no longer keep charge and the first day my son used his new one after letting it charge for hours he had the same problem. Will not keep charge.
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,"The phone was clean and packed okay. However, we could not make calls or record sound with the phone. Troubleshooting didn’t work."
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,"I will never buy a refurbished iPhone from Amazon again, they’ve all been lemons. Mostly bad battery life. The battery was as bad as the battery in the phone I was trying to replace. When all is said and done, I will return one phone and my wife will have returned two. We’re getting iPhones from eBay. Every refurbished iPhone we’ve received there has been good. I wanted to try something different this time around but I regret it. Never again."
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,Not working properly.
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,"GSM does not work. This version of IPhone cannot be repaired. I stop being able to update, because it does not connect to the local network. It is WITHOUT SERVICE ... that is, now it helps me to connect only by wifi and to listen to music ... Battery drains from 100 to 0 in 2 hours of use  The battery is at 50%? I mean, impossible to use it. Lousy purchase They should withdraw it from circulation to these iPhone 7"
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,This is my first time leaving this kind of review but I don't want others to have the same experience. The phone would not stay charge and the home button is damaged.
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,I bought this for my mom for mother’s day. She just opened it to connect service. She can hardly hear the other person on the line. The speaker for phone calls is junk. Her fault for not connecting it sooner but the seller could stand behind their product. They refuse to exchange phone. I do not recommend buying from someone unwilling to exchange a faulty product.
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,"The T Mobile iPhone 7 that I purchased from this company turns on and charges, but could never be activated on my T Mobile plan. After three months of trying, going to T Mobile stores in Vermont, Massachusetts and New York, it could never be activated for data use. It is basically, an I Pod. After reaching out to the company about it, they reassured me the phone was fine. It isn’t. I missed the return window by a few days; they said they would not do anything to assist me with a refund or exchange. I suggest finding another way to buy a used phone. Don’t use this seller."
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,"At first the phone looked brand new, battery life capacity in health said 100%. However after 2 days of using it began restarting the phone every 5 minutes itself and once that happened the battery never held would go from 19% to 2% immediately and it would never charge past 29%. At first I thought needed to update and restart phone and maybe different charger so I used an actual iPhone charger, updated it and restarted it. It did not help. However the phone looked brand new. I wish this device would have worked out :("
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,"Don’t waste your money on this ‘refurbished’ device, doesn’t work properly AT ALL! Most of the time, there are problems with the signal, freezes all the time, all in all, total waste of money. Very disappointed"
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,It has stopped working with in six weeks of purchase. And now I’m concerned because I bought one for each daughter.
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,"Never worked properly, could not make calls or send text unless connected to WiFi. It would not reset or update."
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,Never bay phone on Amazon
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,Home button doesn’t work right and phone rattled when on mute
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,I didn’t rate it 0 because there is no 0 star
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,Needed a new battery right out of Box. So be prepared for another 70$ battery repair! I don’t recommend from these people
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,"This phone was great for a couple of months.  Then, one evening the phone started shutting off/restarting independently.  I looked up the problem on the internet and came to the conclusion it was the battery.  I took it to the local computer store and ordered a new battery.  The technician told me the protective plate that holds down the battery was missing and whoever refurbished this phone put a piece of tape inside the phone.  Also, it came with a screen protector on it.  The case I put on the phone won’t fit with this protector so I took it off.  The technician told me the screen was warped when he put the new battery in it.  I will never buy another refurbished phone!!!!"
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,What I liked about this phone is the price for $150 not too bad. But I just spent an additional $49 for insurance. The one thing that I was concerned about with this phone is that the seller was not very honest about how many scratches were in back of the phone. Good thing for having a case. We will never see those scratches. Returned phone software didn’t work.
"(Refurbished) Apple iPhone 7, 32GB, Black - Fully Unlocked",1.0,"I purchased this phone as a gift for a birthday and she just started using it and the battery life is horrible ,it dies even when not in use ,.I checked the battery and it's not good .I want a refund or a replacement phone"
