productName,rating,reviewText
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,may first negative review product amazon much elated receive iphone 11 fast next day dispatch ie 280919 thing got started heating every contacted applecare consoled quite normal continued tried return product speaking amazon customer support vain body called back convey apple decide one take back amazon took sacred duty selling item cant exchange control product developed new issues like proximity sensor malfunction last importantly loosing mobile network every minuteeven two software updates handed apple asp return window closed 101019 use diagnosed issues sent apple repair facility bengaluru im wout first iphone using itsuffering little 2 weeks credit goes amazon bravo keep amazon
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,please buy expensive product like iphone amazon bad exp charger cord missing sound quality issues amazon initial told charger doesnt come box challenged asked reimburse cord amount requested replacement days called informed dont take responsibility missing items 10 day replacement policy dont follow read email conversation attached mentioned every thing call recordings well last denied phone replacement even provide missing cord damage quality issues said amazon responsible
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, phone producing much heat even didnt put sim never used half hour producing much heat totally disappointed amazon saying go icare services calling customer care several times amazon cant anything worst experience amazon one would like repair new phone better go shop buy apple products 
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,bought mobile appario retail ltd mobile heating within seconds also camera modes arent working properly particularly portrait mode stage light mono options arent working properly raised apple customer care confirmed software issue amazon customer care told need job card report apple service center nearest service center located 210km place imagine amount strain much going cost buy anything seller google u find numerous complaints seller ever sell u find defective products thread sellers dubious deals quora please safe dont regret
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,defective productgot heat within 5 minutes starting need return fastvery bad experience
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, product got defective face id working back camera also working lot hassle get exchanged apple service centre also much help product amazon please buy phones apple store get right product 
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,purchased iphone 11 seller 20th july 2020 got delivered 21st july checked phone settings showed warranty expiring 29th march 2021 phone already activated march 2020 seller repacked sold iphone labelled brand new phone
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,may first negative review product amazon much elated receive iphone 11 fast next day dispatch ie 280919 thing got started heating every contacted applecare consoled quite normal continued tried return product speaking amazon customer support vain body called back convey apple decide one take back amazon took sacred duty selling item cant exchange control product developed new issues like proximity sensor malfunction last importantly loosing mobile network every minuteeven two software updates handed apple asp return window closed 101019 use diagnosed issues sent apple repair facility bengaluru im wout first iphone using itsuffering little 2 weeks credit goes amazon bravo keep amazon
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,please buy expensive product like iphone amazon bad exp charger cord missing sound quality issues amazon initial told charger doesnt come box challenged asked reimburse cord amount requested replacement days called informed dont take responsibility missing items 10 day replacement policy dont follow read email conversation attached mentioned every thing call recordings well last denied phone replacement even provide missing cord damage quality issues said amazon responsible
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, phone producing much heat even didnt put sim never used half hour producing much heat totally disappointed amazon saying go icare services calling customer care several times amazon cant anything worst experience amazon one would like repair new phone better go shop buy apple products 
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,bought mobile appario retail ltd mobile heating within seconds also camera modes arent working properly particularly portrait mode stage light mono options arent working properly raised apple customer care confirmed software issue amazon customer care told need job card report apple service center nearest service center located 210km place imagine amount strain much going cost buy anything seller google u find numerous complaints seller ever sell u find defective products thread sellers dubious deals quora please safe dont regret
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,defective productgot heat within 5 minutes starting need return fastvery bad experience
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, product got defective face id working back camera also working lot hassle get exchanged apple service centre also much help product amazon please buy phones apple store get right product 
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,purchased iphone 11 seller 20th july 2020 got delivered 21st july checked phone settings showed warranty expiring 29th march 2021 phone already activated march 2020 seller repacked sold iphone labelled brand new phone
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,switched started producing much heating even cant hold hand later tried youtube game normal browsing excessive heating issue seems defective piece need refund asap paid 70k defective phone feeling like got scammededit returned phone got refund amazon bought flipkart got issues
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, provided defective product struggling replacement since many hidden terms conditionsits last order amazon
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,big scam received iphone 11 yesterday turned defective piece audio doesnt record recording video multiple issues like phone turning even full charge says 10 days replacement clicked amazon says cant anything contact apple apple says service centers slots cant anything contact amazon torture customer soon make money en expensive phone demand replacement phone right amazon dont play peoples hard earned money guys stay away apple days sale
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,looks want go ahead buybut performancethen suggest guys back offi observed back panel heating issue especially taking photos using maps put additional back panels fyiafter spending 60k seeing kind heating issue completely unacceptable brand like apple approached apple care service request skc4616 said send device bangalore diagnosis called writing review quoting working today due sunday closed blah blahapple wake show sense urgency towards customer issuesokfolks upto buy sharing experience help thinking buy
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, first iphone im feeling like ive wasted money coz heating issues
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,samsung s10 much better iphone 11
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, good charge mobilebody earth current shock today charger working dont replace
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,helloplease dont take apple products online especially seller appario retail private ltdi bought iphone 11 last month suudenly today 17082020 phone got switched getting switched againit neither damaged got wet rains furious thought apple product product robust first impression apple products worst becuase online resellerthis online reseller dont send correct product instead send defective pieces old piescesmy loss 60000 rs people worst request guys take apple products online mentioned reseller
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, pathetic amazon service dont buy online back camera problem shows many green dots apple store little help amazon expected help waiting get resolved preferred pixel camera sigh
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, worst phn boughtstarted heat badly first time switched moreover heats everytime switch ontried returning apple denieddont buy amazon
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,phone11 model black looks like chinese phonei suggest dont purchase go iphones model
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,ordered 24 january 2020 already three issues bluetooth working phone getting hanged battery back low product defect 6 days purchased bad experience never thaught
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, found black spot set given defective piece able give replacement also next day purchase
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, phone seems owned shivang gupta earlierhe details filled inits dishearting know esteemed company like apple amazon woul provide users second hand device needs serious immediate attentionregardsdeputy directorbureau indian standardsministry consumer affairs public distributionministry consumer affairs
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,hii purchased phone first week june 2020 trusting amazonbut phone defective failed update failed connect serversfinding solution used old version ios hoping work finebut working fine everytime hangs able worktoday putting charging blast battery since workingi exceeded return period perhaps 70 thousand gone drain
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1,minor scratch glass front end visible viewed light properly seems like thread cloth also touch area nothing felt exchange item possible although since amazon fulfilled care free would damage 2 days able notice damage although everything else looks fine would great exchange made possible coz end day much money put think would buying electronics product amazon better buy store co check everything spot
"Apple iPhone 11 (128GB) - Black (Includes EarPods, Power Adapter)",1, product good working expectationssorry miss understanding issue impression product defectiveas wasnt hearing voice person speakingthis happened thin flap covering screen
